index,SI,BR
275,95.37953406711684,98.92669753086419
276,94.79467412068362,98.92438271604938
277,95.51627117703305,98.95138888888889
278,94.3878229441044,98.82561728395062
279,93.43401381821691,98.80516975308642
280,94.4969213224788,98.82368827160494
281,94.01438623719558,98.81635802469135
282,95.84409366453454,98.83063271604938
283,94.35256881648135,98.84722222222221
284,94.35449766978212,98.88310185185185
285,94.57565711925685,98.90972222222221
286,94.62058277473903,98.97839506172839
287,95.33578540203463,98.99652777777777
288,95.6937011168112,98.98804012345678
289,94.58482455225142,98.9645061728395
290,94.71498544637538,99.09259259259258
291,93.94353036229161,99.14429012345678
292,94.79481625500972,99.18942901234567
293,94.45318809980702,99.09876543209877
294,94.20231736534872,99.05671296296296
295,94.36815051186201,99.04976851851852
296,94.49604707299059,99.10609567901234
297,94.45909078920648,99.12229938271605
298,94.5976237268665,99.14737654320987
299,94.2712232362499,99.19753086419753
300,95.6279707362104,99.23765432098766
301,95.47160309546867,99.26890432098764
302,95.72833423828057,99.26774691358024
303,95.66993616879293,99.28163580246914
304,95.70704793065016,99.28742283950616
305,95.6950141112536,99.29629629629629
306,95.82098226207123,99.34336419753086
307,96.02933191017875,99.38117283950618
308,95.78779384224897,99.36381172839506
309,95.06810965117309,99.30748456790124
310,95.6868483630015,99.20949074074073
311,95.70798758854843,99.16464687726942
312,95.2606309245271,99.14721768336965
313,95.55691296497264,99.09651870007262
314,95.63130332314873,99.09247912127815
315,95.13709741521754,99.04164397240378
316,95.35659735236908,99.05183369644153
317,95.34225126427455,99.04141702977486
318,94.34787450267518,99.029389070443
319,94.74742801694283,99.02682461873638
320,94.60166921815329,99.0284132171387
321,93.81466471490634,99.07502723311546
322,93.81886455579942,99.12279865649964
323,94.57464834235884,99.09715413943356
324,94.53905632066298,99.01740649963689
325,95.29460626901597,98.88503086419753
326,93.92057228022182,98.82550381263616
327,93.69125626270531,98.80784767610749
328,94.47571767612104,98.82405137981118
329,94.75523563070162,98.74984114015976
330,94.62920159101664,98.73438634713145
331,94.27707392714504,98.72796387073348
332,94.18675754624175,98.70424836601308
333,94.42928525827878,98.71273602033406
334,94.31871656967805,98.67106935366739
335,93.967857339969,98.67898965141613
336,94.09729174452191,98.7293255265069
337,94.06858133852018,98.75474310094407
338,95.45804757231843,98.76259531590415
339,94.09795976705554,98.73670116194626
340,93.8626161731446,98.65232389251997
341,94.45126833136868,98.51797385620915
342,94.00080724674527,98.48313816267247
343,94.25061529022331,98.51241376180101
344,94.32637610892424,98.51615831517793
345,94.99964671341388,98.51429738562092
346,94.11083150185655,98.4957788671024
347,94.08380373276738,98.49291938997821
348,93.76684037208422,98.49446259985476
349,94.12269806028526,98.50081699346406
350,94.26045901691694,98.50649055918663
351,94.11570389441441,98.47730573710966
352,95.10998548334385,98.53812636165577
353,94.28803387126526,98.59942356572259
354,94.78171373888705,98.59740377632534
355,94.55547081995648,98.5702614379085
356,95.01527243226062,98.44823438634714
357,95.13276203610475,98.4831154684096
358,94.17450104853494,98.53404139433552
359,95.09781278282942,98.62577160493828
360,94.15973522870313,98.66176470588235
361,94.67791222224055,98.71777414669572
362,95.39473406713289,98.83526234567901
363,94.64767501771586,98.95061728395062
364,94.68117585031257,98.99652777777777
365,95.0273508401686,99.1520061728395
366,94.9827107635276,99.26466049382717
367,95.29425463401282,99.36766975308642
368,95.11429081861817,99.43248456790124
369,95.80371302007254,99.4429012345679
370,95.98542279545924,99.46836419753086
371,95.21570810844415,99.38850308641976
372,95.37246689522789,99.3005401234568
373,94.87351338108259,99.30015432098766
374,95.04933714470144,99.29050925925927
375,95.3421355633143,99.2770061728395
376,96.2974753557632,99.27044753086419
377,96.2501168221417,99.29359567901234
378,95.84341981790033,99.29359567901234
379,94.89189992268557,99.30246913580247
380,95.29192401436704,99.29050925925927
381,95.09962673661616,99.30864197530865
382,95.13291680928755,99.35725308641975
383,95.35353557119332,99.3804012345679
384,95.18080289002825,99.42091049382717
385,95.14638917698663,99.44483024691358
386,95.66345991115828,99.49151234567901
387,95.29230772995791,99.40586419753087
388,94.97731208681634,99.28626543209876
389,95.24099942435168,99.2854938271605
390,96.3260543023532,99.30748456790124
391,95.26898703705082,99.28433641975309
392,95.6822936276248,99.27623456790123
393,94.80448013271584,99.30401234567901
394,95.02339284262604,99.37152777777779
395,95.73103949965027,99.38310185185185
396,94.39953883344599,99.4170524691358
397,95.61083275583667,99.47106481481481
398,94.79085880048669,99.60802469135803
399,96.09948232560117,99.66975308641976
400,95.16586283199456,99.66589506172839
401,95.81493111569046,99.78626543209876
402,95.71183636967783,99.81944444444444
403,95.94034088948573,99.83796296296296
404,95.43215984482968,99.84220679012346
405,95.4585009627341,99.85648148148148
406,95.0599939818926,99.90393518518519
407,95.29122592267711,99.92168209876543
408,95.19201536483563,99.9440586419753
409,95.31542340260405,99.94791666666667
410,95.23360985954984,99.94714506172839
411,95.68027664430033,99.96913580246914
412,96.21935699575621,99.99305555555556
413,95.06706428747617,99.97106481481481
414,95.36045089562234,99.9988425925926
415,95.70847551059832,99.9988425925926
416,95.43112487299429,99.99652777777777
417,95.15490197419636,99.9988425925926
418,96.34967238231584,99.99652777777777
419,95.54726319625932,99.99305555555556
420,95.5161319161168,99.99768518518518
421,95.43761735146506,99.9988425925926
422,96.27299621920906,99.9988425925926
423,95.52605405111898,99.99768518518518
424,95.01839231144363,99.99768518518518
425,96.4610405675586,100.0
426,95.63607696780798,99.99537037037037
427,96.30910428704965,99.9988425925926
428,94.97075852179493,99.99537037037037
429,96.09345453175301,99.98842592592592
430,95.53889227417145,99.9988425925926
431,96.14318044871764,100.0
432,95.49981176210729,100.0
433,95.81828366330541,99.9988425925926
434,95.31604103261918,99.9988425925926
435,95.70951013434652,100.0
436,96.22502680032119,99.99768518518518
437,95.23088318370596,99.99189814814815
438,95.05097615346175,100.0
439,95.48199485485969,99.99189814814815
440,96.182515556715,99.9988425925926
441,95.16145859987326,100.0
442,95.23982263112524,100.0
443,95.4114816713618,100.0
444,95.60530954015127,100.0
445,95.82758236856115,99.98495370370371
446,95.58386140689727,99.99189814814815
447,95.58195280914927,99.99074074074073
448,95.3631387025662,99.99189814814815
449,95.50358368165226,99.99074074074073
450,94.87909967037196,99.9988425925926
451,95.50392074326945,100.0
452,95.75743255658946,99.9988425925926
453,95.52132852963213,99.99768518518518
454,95.60144913568655,99.9988425925926
455,96.21653982417314,100.0
456,96.1611977952954,99.9988425925926
457,96.12041890810913,100.0
458,95.5065204695568,100.0
459,95.38210190791989,99.9988425925926
460,95.0275375199822,99.9988425925926
461,95.39746708739725,100.0
462,96.23071892555063,100.0
463,96.36326868568513,100.0
464,95.83235850803642,100.0
465,95.71107144191741,100.0
466,95.33704705096186,99.9988425925926
467,95.5998371072072,100.0
468,95.53568784506929,100.0
469,95.35853960765958,99.9988425925926
470,95.38176093554837,100.0
471,95.61582109154578,100.0
472,96.45414225628568,100.0
473,96.52063324566369,99.99074074074073
474,96.41149460770791,99.9988425925926
475,95.51156746435417,100.0
476,95.590921143238,99.9988425925926
477,95.66474803757332,99.9988425925926
478,95.68404775334226,100.0
479,95.18624804830067,100.0
480,95.56819957048555,100.0
481,96.39977310830606,100.0
482,95.60039738242537,100.0
483,96.27321084864292,100.0
484,95.23944903867336,100.0
485,96.4587564345474,100.0
486,95.50407601668198,100.0
487,95.56506001844963,99.9988425925926
488,96.2253185753314,100.0
489,95.45938728522609,99.99768518518518
490,95.71574200743757,100.0
491,96.43908003699181,100.0
492,95.50647081412546,100.0
493,95.34441370812718,100.0
494,96.32590760720413,100.0
495,96.0488650540148,100.0
496,95.69038010392293,100.0
497,96.25742976558666,99.9988425925926
498,95.47786076669055,100.0
499,96.11314994790042,100.0
500,95.69617965437108,100.0
501,96.26733839288372,100.0
502,96.37366961971587,99.9988425925926
503,95.4394723319047,99.9988425925926
504,95.71466223862697,100.0
505,95.0423933713964,100.0
506,95.50232434212815,100.0
507,95.55819333784395,99.9988425925926
508,96.2618623981121,99.99537037037037
509,95.11459922559494,99.99768518518518
510,95.52602026651881,100.0
511,96.2778458008572,99.99652777777777
512,95.68232686333856,99.99652777777777
513,96.2295274312573,99.97916666666666
514,96.18559572131421,99.99768518518518
515,96.23072462407431,99.98958333333333
516,95.37891022749466,100.0
517,96.2631634694868,99.99537037037037
518,95.05059849530083,100.0
519,95.63612954645654,100.0
520,95.19355043015118,99.9988425925926
521,96.37498862037663,99.9988425925926
522,95.30570197161624,99.9988425925926
523,95.49364113675655,99.9837962962963
524,96.31198293517316,100.0
525,95.45268648805285,99.9988425925926
526,95.76824828880682,99.99537037037037
527,95.39183062083126,99.98919753086419
528,96.32527078710764,99.95640432098766
529,95.42941003095547,99.90779320987654
530,95.70439451273546,99.83641975308643
531,96.03034240028717,99.80941358024691
532,95.3308479056157,99.75964506172839
533,95.35498478214804,99.70177469135803
534,96.1215475064279,99.69521604938272
535,95.07233455030524,99.69444444444444
536,93.33448201551626,99.6994598765432
537,95.28527905244393,99.70331790123457
538,95.31803077132695,99.70216049382717
539,95.76756357488307,99.67939814814815
540,96.09365109109208,99.67168209876543
541,94.65356106209056,99.65432098765432
542,95.46030700456767,99.64081790123457
543,95.84669010064746,99.60918209876543
544,96.00764319539564,99.58256172839506
545,95.74343403468117,99.5871913580247
546,96.42347788954682,99.50154320987654
547,94.80625956270607,99.47762345679013
548,94.88992669109297,99.40470679012346
549,95.53296601655809,99.3954475308642
550,94.69310374276168,99.36689814814815
551,95.82728087735424,99.33024691358024
552,95.84087789142805,99.32137345679011
553,95.02756071811613,99.29976851851852
554,94.70841922135769,99.29861111111111
555,94.92724109001777,99.27314814814815
556,94.7453496590264,99.26658950617283
557,94.37946288712817,99.29166666666667
558,95.81252838929166,99.30864197530865
559,94.51286297151701,99.3371913580247
560,95.62913683016274,99.34529320987654
561,94.86354606184838,99.35841049382717
562,95.03936267373689,99.35108024691358
563,94.92073121139222,99.3684413580247
564,95.13070948287044,99.38001543209877
565,95.0000642047273,99.38927469135803
566,94.97502897636735,99.4074074074074
567,95.04169809630963,99.41666666666666
568,95.1328161701764,99.40817901234567
569,94.66116883302077,99.44753086419753
570,95.92557396178213,99.45100308641976
571,94.94971616420614,99.4795524691358
572,95.8649911268836,99.4934413580247
573,94.44072069834317,99.47453703703704
574,95.92641450360743,99.4182098765432
575,94.5005229695245,99.36998456790124
576,95.20752621463157,99.35378086419753
577,94.2727644470104,99.35918209876543
578,94.84062012406056,99.35648148148148
579,96.32669014960314,99.35725308641975
580,94.8178087010966,99.35378086419753
581,95.76074885679024,99.35532407407408
582,95.31965907254069,99.36072530864197
583,95.8505690234398,99.36651234567901
584,94.92279196262494,99.34452160493828
585,96.07446493788524,99.39043209876543
586,95.05593957308342,99.37345679012346
587,95.94732232694115,99.3568672839506
588,95.3681657716227,99.37885802469137
589,95.00340730359764,99.38734567901236
590,95.09719672760704,99.40162037037037
591,95.80800290146615,99.42129629629629
592,94.95762354534367,99.42824074074073
593,94.61529799583838,99.4645061728395
594,94.8045005158182,99.4567901234568
595,95.69760966157652,99.44097222222223
596,94.99514232180114,99.41126543209876
597,95.01362101975936,99.40547839506173
598,94.45960388269273,99.37037037037038
599,95.84399178678183,99.35069444444444
600,94.42499362752504,99.35416666666667
601,95.0367994021303,99.33641975308643
602,94.67362605708512,99.32793209876543
603,94.82926129057138,99.32831790123457
604,94.58310933381149,99.33063271604938
605,94.93712875332237,99.3275462962963
606,94.94664700195999,99.33912037037037
607,95.06199391991622,99.35378086419753
608,95.04852426643238,99.34992283950618
609,94.86547308850231,99.34529320987654
610,95.76473115476372,99.33603395061729
611,95.91274559406698,99.38194444444444
612,95.67981474356483,99.32214506172839
613,95.32237097962394,99.32175925925925
614,95.98097866918023,99.33641975308643
615,95.58189083440728,99.33834876543209
616,95.16586151537145,99.2349537037037
617,95.48426240726423,99.1766975308642
618,96.11800194488114,99.17361111111111
619,95.57782291997665,99.13387345679013
620,95.97764294535405,99.1207561728395
621,95.94521210627829,99.06442901234568
622,95.40726204832843,99.04668209876544
623,95.62798975076153,99.03510802469135
624,95.6137532348174,99.05902777777777
625,95.54922121820863,99.12114197530865
626,95.39105665590999,99.08896151053014
627,95.4400197520296,99.12561274509804
628,95.4235189829735,99.18223493100943
629,95.54319781687748,99.20783405954975
630,95.85295460742023,99.16151506899055
631,94.67003544787289,99.02539488017429
632,95.53552479772841,99.00576434277414
633,94.5567539959452,98.99559731299928
634,94.68783618389644,98.96339415395788
635,95.21207930625553,98.92395152505446
636,94.21131330539066,98.92783224400871
637,95.40575431436638,98.92127360203341
638,95.18726100119864,98.94653231663035
639,94.35713228857166,98.91582697893972
640,95.00207847008224,98.94555646332607
641,94.37064912009629,98.90856481481481
642,94.33520755633702,98.81667574437182
643,94.05982450020583,98.9490059912854
644,95.40035189368234,98.92361111111111
645,95.42060948306825,98.9596042120552
646,95.1191003428076,98.92029774872913
647,94.94292543177406,98.78401870007262
648,94.29090537888582,98.70447530864197
649,94.87201211461387,98.66648511256354
650,94.99703149708846,98.6106345315904
651,95.25037449885654,98.55884622367466
652,94.29922181594233,98.61551379811185
653,93.81598329907634,98.42349763979666
654,95.03578301862777,98.65618191721133
655,94.69655095275704,98.60003631082063
656,94.70747523137646,98.67556281771968
657,94.5400995383492,98.51425199709513
658,95.6385012790314,98.76679375453885
659,95.56471803683357,98.70799291938998
660,94.9518185035289,98.83948347857661
661,95.10187818573706,98.72551289034132
662,95.07117375117073,98.68014705882354
663,95.00844803289964,98.5923202614379
664,94.78460770003882,98.60997639796659
665,94.77832653855862,98.5974945533769
666,95.07125861785227,98.58805374001453
667,94.93791723353996,98.55893700072622
668,95.07030982299091,98.60212418300654
669,94.87875410895413,98.5784767610748
670,94.22553715296259,98.63841230936819
671,94.59957960167381,98.62588507625273
672,95.01428595691085,98.70063997821352
673,94.83292755876172,98.74607389251997
674,94.75920627033658,98.76890432098764
675,95.04362609400322,98.69537490922295
676,94.5649046478672,98.77253540305011
677,95.38239395974912,98.71856844589688
678,94.52657957403329,98.65055374001453
679,95.16680684898729,98.63003812636165
680,95.11249205974251,98.66108387799565
681,94.62782135177031,98.67279411764706
682,95.02018371622842,98.67558551198256
683,95.28313333341768,98.70688090050835
684,95.78492825369747,98.61233660130719
685,95.30963774496944,98.75969045025418
686,95.32174651941446,98.76847312999274
687,94.32944164291385,98.75077160493827
688,95.32471110849511,98.77314814814815
689,94.9989215108802,98.7943672839506
690,94.720583185794,98.80147058823529
691,95.26270593341341,98.84592864923746
692,95.52830046478077,98.85861474219317
693,95.43611385678035,98.90997185911402
694,95.32099282437125,98.8776098402324
695,95.37338985084892,98.86805555555556
696,95.43504705251246,98.85064905591867
697,95.47664646890259,98.9332561728395
698,94.58777534646774,98.96373456790123
699,95.84909310379985,99.04282407407408
700,95.61753702800638,99.15663580246914
701,94.89336593186407,99.2511574074074
702,95.7678882846816,99.27893518518518
703,95.09620596922036,99.29938271604938
704,95.45676660271842,99.3568672839506
705,96.22969942686743,99.35069444444444
706,95.67100820972676,99.38966049382717
707,95.36719062152206,99.41319444444444
708,95.20148813872247,99.4332561728395
709,96.02106235648652,99.42978395061728
710,94.64754925987431,99.48263888888889
711,95.09683929956488,99.50192901234568
712,95.8547275507096,99.4386574074074
713,95.75112222127171,99.3425925925926
714,95.64236243337398,99.3503086419753
715,94.66263589488752,99.3287037037037
716,95.79498126738866,99.34336419753086
717,95.10313142689732,99.34953703703704
718,95.73374686087156,99.35300925925927
719,94.79906571018712,99.35918209876543
720,94.92093333613076,99.35416666666667
721,95.92679832975851,99.375
722,95.64047314062174,99.4050925925926
723,95.87158645475223,99.45447530864197
724,95.69022877769775,99.48958333333333
725,95.83375911391452,99.50231481481482
726,95.25237547471525,99.50617283950616
727,94.80927560216564,99.36728395061728
728,95.37685269188347,99.31211419753086
729,95.47176357812404,99.29822530864197
730,95.18580069620837,99.29050925925927
731,95.83298622288606,99.29205246913581
732,94.7570375506228,99.29822530864197
733,95.75059325539314,99.23958333333334
734,95.42583764548458,99.30671296296296
735,95.63390731302212,99.33217592592592
736,95.13272480581436,99.38657407407408
737,95.03330102366401,99.41975308641975
738,95.73945430739462,99.46026234567901
739,94.36717968029741,99.52353395061728
740,95.02221919018766,99.5817901234568
741,95.65448249534239,99.60956790123457
742,95.84684317598933,99.57947530864197
743,95.8261980163872,99.66936728395062
744,95.89448079667446,99.67978395061728
745,95.86010815728491,99.70370370370371
746,95.91085046482942,99.71643518518518
747,95.9351487695185,99.72029320987654
748,96.06721916923304,99.7854938271605
749,96.64808731491269,99.83564814814815
750,95.83799987030747,99.88271604938271
751,96.1948300196603,99.92901234567901
752,96.73954259521526,99.95871913580247
753,96.27362406777598,99.97800925925927
754,95.0518395539828,99.9988425925926
755,96.38393041815259,99.99421296296296
756,96.24404845775038,99.9988425925926
757,95.5054915618631,99.9988425925926
758,96.59866309772957,99.9988425925926
759,96.25790160771035,99.98842592592592
760,96.37126232493507,99.9386574074074
761,96.49554603010242,99.9988425925926
762,96.26961310770413,99.99537037037037
763,95.70527343701023,99.97800925925927
764,96.20676122828056,99.9988425925926
765,96.33739720868829,99.99768518518518
766,96.37182015362188,99.9988425925926
767,96.25993031883853,100.0
768,96.54002552657094,99.9988425925926
769,96.24854741338834,99.99768518518518
770,96.1054155921872,99.99768518518518
771,96.35604270138724,99.99305555555556
772,96.28750864248084,99.99305555555556
773,96.25158013314571,99.99537037037037
774,96.38978576630002,99.98842592592592
775,96.18726416060515,99.98726851851852
776,96.24414302772591,99.95949074074075
777,96.12388450591706,99.99074074074073
778,96.18087144156307,99.95949074074075
779,96.36218319641758,99.95254629629629
780,96.04254104857908,99.99305555555556
781,96.84344955450234,99.94212962962963
782,96.2393284831832,99.92939814814815
783,96.08937621546004,99.99537037037037
784,96.57314875689545,100.0
785,96.34143149250171,99.99652777777777
786,96.19318316046156,99.96064814814815
787,96.38247032545083,99.9988425925926
788,96.3250277007679,99.9988425925926
789,96.1793010886622,99.98611111111111
